skill_name,category,owner,run_id,harness,model,axis,pass_rate_gain,efficiency_score,valid_scenarios,invalid_scenarios,total_items,wi_passed,wo_passed,wi_time_s,wo_time_s,wi_skill_matched,wo_skill_matched,security_score,total_deduction,findings_H,findings_M,findings_L,overall_severity,dynamic_total,dynamic_passed,dynamic_failed,dynamic_error
mental-health-analyzer,community-and-social-service-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
mental-health-analyzer,community-and-social-service-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.5238,0.0,3,0,21,21,10,658.64,245.82,3,3,,,,,,,0,0,0,0
mental-health-analyzer,community-and-social-service-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.4286,0.0,3,0,21,21,12,903.83,588.45,3,3,98.2,1.8,0,0,1,L,0,0,0,0
mental-health-analyzer,community-and-social-service-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.0952,0.3584,3,0,21,16,14,129.75,161.09,3,3,,,,,,,0,0,0,0
mental-health-analyzer,community-and-social-service-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.3809,0.1635,3,0,21,20,12,481.55,395.49,3,3,,,,,,,0,0,0,0
mental-health-analyzer,community-and-social-service-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.2381,0.1878,3,0,21,21,16,603.11,625.82,3,3,,,,,,,0,0,0,0
mental-health-analyzer,community-and-social-service-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.2381,0.0,3,0,21,20,15,605.19,338.94,3,3,,,,,,,0,0,0,0
military-manual,military-specific-occupations,anon-687,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,98.8,1.2,0,0,1,L,0,0,0,0
military-manual,military-specific-occupations,anon-687,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,98.8,1.2,0,0,1,L,0,0,0,0
military-manual,military-specific-occupations,anon-687,utility_cc_claude4,cc,claude-4,utility,0.0,0.1346,3,0,19,16,17,481.16,442.25,3,3,,,,,,,0,0,0,0
military-manual,military-specific-occupations,anon-687,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0199,3,0,19,19,19,695.2,668.27,3,3,98.8,1.2,0,0,1,L,0,0,0,0
military-manual,military-specific-occupations,anon-687,utility_codex_gpt51,codex,gpt-5.1,utility,0.6508,0.4005,3,0,19,19,7,243.41,259.99,3,3,,,,,,,0,0,0,0
military-manual,military-specific-occupations,anon-687,utility_codex_gpt54,codex,gpt-5.4,utility,0.1667,0.0025,3,0,19,19,16,484.56,442.02,3,3,,,,,,,0,0,0,0
military-manual,military-specific-occupations,anon-687,utility_opencode_claude46,opencode,claude-4.6,utility,0.0952,0.0,3,0,19,19,17,764.17,672.89,3,3,,,,,,,0,0,0,0
military-manual,military-specific-occupations,anon-687,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0476,0.0662,3,0,19,19,18,415.03,389.15,3,3,,,,,,,0,0,0,0
military-officer,military-specific-occupations,anon-458,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,96.4,3.6,0,1,0,M,1,0,1,0
military-officer,military-specific-occupations,anon-458,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,95.9,4.1,0,1,0,M,1,0,1,0
military-officer,military-specific-occupations,anon-458,utility_cc_claude4,cc,claude-4,utility,0.0556,0.0194,3,0,18,12,17,310.15,324.94,3,3,,,,,,,0,0,0,0
military-officer,military-specific-occupations,anon-458,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.1111,0.0234,3,0,18,18,16,662.26,651.45,3,3,97.5,2.5,0,1,0,M,1,1,0,0
military-officer,military-specific-occupations,anon-458,utility_codex_gpt51,codex,gpt-5.1,utility,0.3333,0.0849,3,0,18,18,12,168.9,157.77,3,3,,,,,,,0,0,0,0
military-officer,military-specific-occupations,anon-458,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.3428,3,0,18,18,18,467.32,451.74,3,3,,,,,,,0,0,0,0
military-officer,military-specific-occupations,anon-458,utility_opencode_claude46,opencode,claude-4.6,utility,0.1111,0.0,3,0,18,18,16,689.04,552.43,3,3,,,,,,,0,0,0,0
military-officer,military-specific-occupations,anon-458,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0556,0.007,3,0,18,18,17,450.47,348.33,3,3,,,,,,,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,utility_cc_claude4,cc,claude-4,utility,0.1508,0.0,3,0,19,18,15,234.83,168.69,3,3,,,,,,,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0556,0.0,3,0,19,19,18,325.3,178.75,3,3,100.0,0.0,0,0,0,L,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,utility_codex_gpt51,codex,gpt-5.1,utility,0.1667,0.0037,3,0,19,19,16,111.94,101.75,3,3,,,,,,,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.1984,3,0,19,17,17,240.08,212.51,3,3,,,,,,,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.0754,3,0,19,19,19,306.79,264.29,3,3,,,,,,,0,0,0,0
mobile-repair-technician,installation-maintenance-and-repair-occupations,anon-458,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1508,0.0,3,0,19,19,16,179.07,139.07,3,3,,,,,,,0,0,0,0
mood,community-and-social-service-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
mood,community-and-social-service-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
mood,community-and-social-service-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.7302,0.0,3,0,19,19,5,466.53,317.26,3,3,,,,,,,0,0,0,0
mood,community-and-social-service-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0952,0.0,3,0,19,19,17,506.67,440.01,3,3,100.0,0.0,0,0,0,L,0,0,0,0
mood,community-and-social-service-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.5952,0.0132,3,0,19,19,8,204.78,195.05,3,3,,,,,,,0,0,0,0
mood,community-and-social-service-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.2064,0.0,3,0,19,19,15,578.26,384.6,3,3,,,,,,,0,0,0,0
mood,community-and-social-service-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.1587,0.0,3,0,19,19,16,557.22,477.57,3,3,,,,,,,0,0,0,0
mood,community-and-social-service-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.254,0.1459,3,0,19,19,14,513.98,301.58,3,3,,,,,,,0,0,0,0
motor,architecture-and-engineering-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,64.7,35.34,4,0,2,H,6,3,3,0
motor,architecture-and-engineering-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,72.4,27.55,4,0,2,H,6,4,2,0
motor,architecture-and-engineering-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.0,0.0298,3,0,16,12,15,302.51,253.77,3,3,,,,,,,0,0,0,0
motor,architecture-and-engineering-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0112,2,1,16,14,16,283.17,165.44,3,3,68.4,31.62,4,0,2,H,6,5,1,0
motor,architecture-and-engineering-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.3333,0.3042,3,0,16,15,11,114.4,118.69,3,3,,,,,,,0,0,0,0
motor,architecture-and-engineering-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.1671,3,0,16,16,16,195.59,171.9,3,3,,,,,,,0,0,0,0
motor,architecture-and-engineering-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.1554,3,0,16,9,16,194.42,244.9,3,3,,,,,,,0,0,0,0
motor,architecture-and-engineering-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.3333,0.1265,3,0,16,8,5,206.16,112.62,3,3,,,,,,,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,utility_cc_claude4,cc,claude-4,utility,0.2619,0.0484,3,0,19,15,10,273.11,253.49,3,3,,,,,,,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.2857,0.1386,2,1,19,18,15,579.09,507.31,2,2,100.0,0.0,0,0,0,L,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,utility_codex_gpt51,codex,gpt-5.1,utility,0.4603,0.0048,3,0,19,18,10,193.25,135.37,3,3,,,,,,,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,utility_codex_gpt54,codex,gpt-5.4,utility,0.0476,0.2731,3,0,19,16,15,558.29,589.03,3,3,,,,,,,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,utility_opencode_claude46,opencode,claude-4.6,utility,0.1429,0.0983,3,0,19,19,16,487.48,498.46,3,3,,,,,,,0,0,0,0
muscle-gain,healthcare-support-occupations,anon-033,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0556,0.041,3,0,19,11,10,432.03,377.92,3,3,,,,,,,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,utility_cc_claude4,cc,claude-4,utility,0.2222,0.0,3,0,18,17,13,240.26,174.25,3,3,,,,,,,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.2222,0.0363,3,0,18,18,14,356.5,268.48,3,3,100.0,0.0,0,0,0,L,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,utility_codex_gpt51,codex,gpt-5.1,utility,0.0556,0.0859,3,0,18,18,17,131.05,116.39,3,3,,,,,,,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,utility_codex_gpt54,codex,gpt-5.4,utility,0.0556,0.015,3,0,18,18,17,956.53,262.08,3,3,,,,,,,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,utility_opencode_claude46,opencode,claude-4.6,utility,0.1667,0.0238,3,0,18,18,15,374.23,303.51,3,3,,,,,,,0,0,0,0
nursing-assistant,healthcare-support-occupations,anon-458,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0556,0.0,3,0,18,18,17,220.28,143.97,3,3,,,,,,,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,none,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,none,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.2222,0.3302,3,0,18,16,12,377.82,625.32,3,3,,,,,,,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.1111,0.0,3,0,18,12,16,1179.29,918.7,3,3,100.0,0.0,0,0,0,none,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.3334,0.0466,3,0,18,15,9,179.66,159.57,3,3,,,,,,,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.2778,0.2012,3,0,18,17,12,770.45,749.1,3,3,,,,,,,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.0209,3,0,18,18,18,827.86,740.76,3,3,,,,,,,0,0,0,0
nutrition-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.4445,0.0,3,0,18,18,10,857.12,509.7,3,3,,,,,,,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.1429,0.0183,3,0,21,20,17,322.69,250.04,3,3,,,,,,,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0476,0.0363,3,0,21,20,19,543.23,394.8,3,3,100.0,0.0,0,0,0,L,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.0476,0.0543,3,0,21,21,20,152.98,137.55,3,3,,,,,,,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.0476,0.4709,3,0,21,21,20,403.03,447.22,3,3,,,,,,,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0476,0.0,3,0,21,21,20,486.87,418.01,3,3,,,,,,,0,0,0,0
occupational-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0953,0.107,3,0,21,21,19,425.03,190.06,3,3,,,,,,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.5555,0.0278,3,0,19,15,4,216.59,222.48,3,3,,,,,,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.5317,0.1112,3,0,19,19,9,226.52,241.01,3,3,100.0,0.0,0,0,0,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.5793,0.3682,3,0,19,19,8,105.06,127.64,3,3,,,,,,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.1587,0.6652,3,0,19,15,12,344.78,817.26,3,3,,,,,,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.4682,0.2075,3,0,19,19,10,222.04,263.65,3,3,,,,,,,0,0,0,0
odoo-project-timesheet,office-and-administrative-support-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.4206,0.0466,3,0,19,18,10,231.29,212.82,3,3,,,,,,,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,97.9,2.1,0,0,1,L,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,97.9,2.1,0,0,1,L,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,utility_cc_claude4,cc,claude-4,utility,0.6111,0.0001,3,0,19,18,6,344.01,303.35,3,3,,,,,,,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.3889,0.0,3,0,19,19,12,889.54,1104.61,3,3,97.9,2.1,0,0,1,L,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,utility_codex_gpt51,codex,gpt-5.1,utility,0.3968,0.0316,3,0,19,15,7,168.65,134.11,3,3,,,,,,,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,utility_codex_gpt54,codex,gpt-5.4,utility,0.1588,0.2378,3,0,19,18,15,749.71,799.19,3,3,,,,,,,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,utility_opencode_claude46,opencode,claude-4.6,utility,0.373,0.2847,3,0,19,19,12,384.35,418.38,3,3,,,,,,,0,0,0,0
omnichannel-fulfillment-allocator,transportation-and-material-moving-occupations,anon-120,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.6746,0.1469,3,0,19,19,6,816.02,667.86,3,3,,,,,,,0,0,0,0
onboarding-cro,management-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
onboarding-cro,management-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
onboarding-cro,management-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.0952,0.07,3,0,21,21,19,333.92,313.49,3,3,,,,,,,0,0,0,0
onboarding-cro,management-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0429,3,0,21,21,21,496.82,489.04,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
onboarding-cro,management-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.0476,0.0539,3,0,21,21,20,179.48,175.46,3,3,,,,,,,0,0,0,0
onboarding-cro,management-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.2381,0.2521,3,0,21,21,16,344.77,382.68,3,3,,,,,,,0,0,0,0
onboarding-cro,management-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.1429,0.0551,3,0,21,21,18,481.13,466.39,3,3,,,,,,,0,0,0,0
onboarding-cro,management-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0952,0.0,3,0,21,21,19,569.23,315.06,3,3,,,,,,,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,utility_cc_claude4,cc,claude-4,utility,0.1429,0.0,3,0,21,20,17,371.16,221.1,3,3,,,,,,,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0952,0.1141,3,0,21,21,19,573.59,557.34,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,utility_codex_gpt51,codex,gpt-5.1,utility,0.3333,0.1018,3,0,21,21,14,170.71,157.89,3,3,,,,,,,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.3095,3,0,21,21,21,631.08,561.25,3,3,,,,,,,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,utility_opencode_claude46,opencode,claude-4.6,utility,0.0476,0.0,3,0,21,21,20,541.81,510.86,3,3,,,,,,,0,0,0,0
painter,construction-and-extraction-occupations,anon-458,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0953,0.0683,3,0,21,21,19,441.03,284.58,3,3,,,,,,,0,0,0,0
parallel-web,life-physical-and-social-science-occupations,anon-432,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,51.3,48.72,3,3,2,H,7,3,4,0
parallel-web,life-physical-and-social-science-occupations,anon-432,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,48.0,52.0,3,3,2,H,7,2,5,0
parallel-web,life-physical-and-social-science-occupations,anon-432,utility_cc_claude4,cc,claude-4,utility,0.3889,0.3538,3,0,18,16,9,581.94,828.96,3,3,,,,,,,0,0,0,0
parallel-web,life-physical-and-social-science-occupations,anon-432,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.4444,0.7994,3,0,18,17,10,754.05,972.34,3,3,50.1,49.9,3,3,2,H,7,3,4,0
parallel-web,life-physical-and-social-science-occupations,anon-432,utility_codex_gpt51,codex,gpt-5.1,utility,0.2778,0.5141,3,0,18,12,13,139.55,188.55,3,3,,,,,,,0,0,0,0
parallel-web,life-physical-and-social-science-occupations,anon-432,utility_codex_gpt54,codex,gpt-5.4,utility,0.3889,0.0,3,0,18,14,11,1228.94,1171.94,3,3,,,,,,,0,0,0,0
parallel-web,life-physical-and-social-science-occupations,anon-432,utility_opencode_claude46,opencode,claude-4.6,utility,0.3889,0.2784,3,0,18,18,11,669.0,910.33,3,3,,,,,,,0,0,0,0
parallel-web,life-physical-and-social-science-occupations,anon-432,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0,0.75,2,1,18,6,11,1064.22,1037.07,3,3,,,,,,,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,utility_cc_claude4,cc,claude-4,utility,0.0,0.1694,3,0,18,9,9,205.78,210.92,3,3,,,,,,,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.2778,0.0879,3,0,18,15,10,295.88,267.23,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,utility_codex_gpt51,codex,gpt-5.1,utility,0.7222,0.124,3,0,18,18,5,109.6,108.96,3,3,,,,,,,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,utility_codex_gpt54,codex,gpt-5.4,utility,0.7222,0.75,3,0,18,18,5,311.77,924.9,3,3,,,,,,,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,utility_opencode_claude46,opencode,claude-4.6,utility,0.4444,0.0426,3,0,18,17,9,207.47,207.18,3,3,,,,,,,0,0,0,0
persona-exec-assistant,office-and-administrative-support-occupations,anon-196,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.6667,0.0,3,0,18,18,6,320.75,143.36,3,3,,,,,,,0,0,0,0
persona-sales-ops,sales-and-related-occupations,anon-196,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
persona-sales-ops,sales-and-related-occupations,anon-196,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
